variant_code,unit_code,price,currency,is_default,is_contact_price,conversion_factor
P006802-V3,UNIT000008,0,đ,true,true,
P006803-V1,UNIT000001,0,đ,true,true,
P006803-V2,UNIT000003,0,đ,true,true,
P006803-V3,UNIT000018,0,đ,true,true,
P006804-V1,UNIT000001,0,đ,true,true,
P006804-V2,UNIT000003,0,đ,true,true,
P006804-V3,UNIT000008,0,đ,true,true,
P006805-V1,UNIT000001,0,đ,true,true,
P006805-V2,UNIT000003,0,đ,true,true,
P006805-V3,UNIT000008,0,đ,true,true,
P006806-V1,UNIT000001,0,đ,true,true,
P006806-V2,UNIT000003,0,đ,true,true,
P006806-V3,UNIT000008,0,đ,true,true,
P006807-V1,UNIT000001,0,đ,true,true,
P006807-V2,UNIT000003,0,đ,true,true,
P006807-V3,UNIT000008,0,đ,true,true,
P006808-V1,UNIT000001,0,đ,true,true,
P006808-V2,UNIT000008,0,đ,true,true,
P006809-V1,UNIT000001,0,đ,true,true,
P006809-V2,UNIT000003,0,đ,true,true,
P006809-V3,UNIT000008,0,đ,true,true,
P006810-V1,UNIT000001,0,đ,true,true,
P006810-V2,UNIT000018,0,đ,true,true,
P006811-V1,UNIT000001,0,đ,true,true,
P006811-V2,UNIT000003,0,đ,true,true,
P006811-V3,UNIT000008,0,đ,true,true,
P006812-V1,UNIT000001,0,đ,true,true,
P006812-V2,UNIT000003,0,đ,true,true,
P006813-V1,UNIT000001,0,đ,true,true,
P006813-V2,UNIT000003,0,đ,true,true,
P006814-V1,UNIT000001,0,đ,true,true,
P006814-V2,UNIT000003,0,đ,true,true,
P006814-V3,UNIT000008,0,đ,true,true,
P006815-V1,UNIT000001,0,đ,true,true,
P006815-V2,UNIT000003,0,đ,true,true,
P006815-V3,UNIT000008,0,đ,true,true,
P006816-V1,UNIT000001,0,đ,true,true,
P006816-V2,UNIT000003,0,đ,true,true,
P006816-V3,UNIT000008,0,đ,true,true,
P006817-V1,UNIT000001,0,đ,true,true,
P006817-V2,UNIT000008,0,đ,true,true,
P006818-V1,UNIT000001,0,đ,true,true,
P006818-V2,UNIT000003,0,đ,true,true,
P006818-V3,UNIT000008,0,đ,true,true,
P006819-V1,UNIT000001,0,đ,true,true,
P006819-V2,UNIT000008,0,đ,true,true,
P006820-V1,UNIT000001,0,đ,true,true,
P006820-V2,UNIT000003,0,đ,true,true,
P006820-V3,UNIT000008,0,đ,true,true,
P006821-V1,UNIT000001,0,đ,true,true,
P006821-V2,UNIT000003,0,đ,true,true,
P006821-V3,UNIT000008,0,đ,true,true,
P006822-V1,UNIT000001,0,đ,true,true,
P006822-V2,UNIT000003,0,đ,true,true,
P006822-V3,UNIT000008,0,đ,true,true,
P006823-V1,UNIT000001,0,đ,true,true,
P006823-V2,UNIT000008,0,đ,true,true,
P006824-V1,UNIT000001,0,đ,true,true,
P006824-V2,UNIT000003,0,đ,true,true,
P006824-V3,UNIT000008,0,đ,true,true,
P006825-V1,UNIT000012,0,đ,true,true,
P006826-V1,UNIT000001,0,đ,true,true,
P006826-V2,UNIT000008,0,đ,true,true,
P006827-V1,UNIT000001,0,đ,true,true,
P006827-V2,UNIT000003,0,đ,true,true,
P006828-V1,UNIT000001,0,đ,true,true,
P006828-V2,UNIT000003,0,đ,true,true,
P006828-V3,UNIT000008,0,đ,true,true,
P006829-V1,UNIT000001,0,đ,true,true,
P006829-V2,UNIT000003,0,đ,true,true,
P006829-V3,UNIT000008,0,đ,true,true,
P006830-V1,UNIT000001,0,đ,true,true,
P006830-V2,UNIT000008,0,đ,true,true,
P006831-V1,UNIT000001,0,đ,true,true,
P006831-V2,UNIT000003,0,đ,true,true,
P006831-V3,UNIT000008,0,đ,true,true,
P006832-V1,UNIT000001,0,đ,true,true,
P006833-V1,UNIT000001,0,đ,true,true,
P006833-V2,UNIT000003,0,đ,true,true,
P006833-V3,UNIT000008,0,đ,true,true,
P006834-V1,UNIT000001,0,đ,true,true,
P006834-V2,UNIT000003,0,đ,true,true,
P006834-V3,UNIT000008,0,đ,true,true,
P006835-V1,UNIT000001,0,đ,true,true,
P006835-V2,UNIT000003,0,đ,true,true,
P006835-V3,UNIT000008,0,đ,true,true,
P006836-V1,UNIT000001,0,đ,true,true,
P006836-V2,UNIT000003,0,đ,true,true,
P006836-V3,UNIT000008,0,đ,true,true,
P006837-V1,UNIT000001,0,đ,true,true,
P006837-V2,UNIT000003,0,đ,true,true,
P006837-V3,UNIT000008,0,đ,true,true,
P006838-V1,UNIT000001,0,đ,true,true,
P006838-V2,UNIT000003,0,đ,true,true,
P006838-V3,UNIT000008,0,đ,true,true,
P006839-V1,UNIT000001,0,đ,true,true,
P006839-V2,UNIT000003,0,đ,true,true,
P006839-V3,UNIT000008,0,đ,true,true,
P006840-V1,UNIT000001,0,đ,true,true,
P006840-V2,UNIT000003,0,đ,true,true,
P006840-V3,UNIT000008,0,đ,true,true,
P006841-V1,UNIT000001,0,đ,true,true,
P006841-V2,UNIT000003,0,đ,true,true,
P006841-V3,UNIT000008,0,đ,true,true,
P006842-V1,UNIT000001,0,đ,true,true,
P006842-V2,UNIT000003,0,đ,true,true,
P006842-V3,UNIT000008,0,đ,true,true,
P006843-V1,UNIT000001,0,đ,true,true,
P006843-V2,UNIT000003,0,đ,true,true,
P006844-V1,UNIT000001,0,đ,true,true,
P006844-V2,UNIT000003,0,đ,true,true,
P006844-V3,UNIT000008,0,đ,true,true,
P006845-V1,UNIT000001,0,đ,true,true,
P006845-V2,UNIT000003,0,đ,true,true,
P006845-V3,UNIT000008,0,đ,true,true,
P006846-V1,UNIT000001,0,đ,true,true,
P006846-V2,UNIT000003,0,đ,true,true,
P006846-V3,UNIT000008,0,đ,true,true,
P006847-V1,UNIT000001,0,đ,true,true,
P006847-V2,UNIT000003,0,đ,true,true,
P006847-V3,UNIT000008,0,đ,true,true,
P006848-V1,UNIT000012,0,đ,true,true,
P006849-V1,UNIT000002,0,đ,true,true,
P006850-V1,UNIT000001,0,đ,true,true,
P006850-V2,UNIT000008,0,đ,true,true,
P006851-V1,UNIT000001,0,đ,true,true,
P006851-V2,UNIT000003,0,đ,true,true,
P006851-V3,UNIT000008,0,đ,true,true,
P006852-V1,UNIT000001,0,đ,true,true,
P006852-V2,UNIT000003,0,đ,true,true,
P006852-V3,UNIT000008,0,đ,true,true,
P006853-V1,UNIT000001,0,đ,true,true,
P006853-V2,UNIT000008,0,đ,true,true,
P006854-V1,UNIT000001,0,đ,true,true,
P006854-V2,UNIT000012,0,đ,true,true,
P006855-V1,UNIT000012,0,đ,true,true,
P006856-V1,UNIT000001,0,đ,true,true,
P006857-V1,UNIT000001,0,đ,true,true,
P006857-V2,UNIT000003,0,đ,true,true,
P006857-V3,UNIT000008,0,đ,true,true,
P006858-V1,UNIT000001,0,đ,true,true,
P006858-V2,UNIT000003,0,đ,true,true,
P006858-V3,UNIT000008,0,đ,true,true,
P006859-V1,UNIT000001,0,đ,true,true,
P006859-V2,UNIT000003,0,đ,true,true,
P006859-V3,UNIT000008,0,đ,true,true,
P006860-V1,UNIT000001,0,đ,true,true,
P006860-V2,UNIT000003,0,đ,true,true,
P006860-V3,UNIT000008,0,đ,true,true,
P006861-V1,UNIT000001,0,đ,true,true,
P006861-V2,UNIT000003,0,đ,true,true,
P006861-V3,UNIT000008,0,đ,true,true,
P006862-V1,UNIT000001,0,đ,true,true,
P006862-V2,UNIT000003,0,đ,true,true,
P006862-V3,UNIT000008,0,đ,true,true,
P006863-V1,UNIT000001,0,đ,true,true,
P006863-V2,UNIT000003,0,đ,true,true,
P006863-V3,UNIT000008,0,đ,true,true,
P006864-V1,UNIT000001,0,đ,true,true,
P006864-V2,UNIT000003,0,đ,true,true,
P006864-V3,UNIT000008,0,đ,true,true,
P006865-V1,UNIT000001,0,đ,true,true,
P006865-V2,UNIT000003,0,đ,true,true,
P006865-V3,UNIT000008,0,đ,true,true,
P006866-V1,UNIT000001,0,đ,true,true,
P006866-V2,UNIT000003,0,đ,true,true,
P006866-V3,UNIT000008,0,đ,true,true,
P006867-V1,UNIT000001,0,đ,true,true,
P006867-V2,UNIT000003,0,đ,true,true,
P006867-V3,UNIT000008,0,đ,true,true,
P006868-V1,UNIT000001,0,đ,true,true,
P006868-V2,UNIT000003,0,đ,true,true,
P006868-V3,UNIT000008,0,đ,true,true,
P006869-V1,UNIT000001,0,đ,true,true,
P006869-V2,UNIT000003,0,đ,true,true,
P006869-V3,UNIT000008,0,đ,true,true,
P006870-V1,UNIT000001,0,đ,true,true,
P006870-V2,UNIT000003,0,đ,true,true,
P006870-V3,UNIT000008,0,đ,true,true,
P006871-V1,UNIT000001,0,đ,true,true,
P006871-V2,UNIT000003,0,đ,true,true,
P006871-V3,UNIT000008,0,đ,true,true,
P006872-V1,UNIT000001,0,đ,true,true,
P006872-V2,UNIT000003,0,đ,true,true,
P006872-V3,UNIT000008,0,đ,true,true,
P006873-V1,UNIT000001,0,đ,true,true,
P006873-V2,UNIT000003,0,đ,true,true,
P006873-V3,UNIT000008,0,đ,true,true,
P006874-V1,UNIT000001,0,đ,true,true,
P006874-V2,UNIT000003,0,đ,true,true,
P006874-V3,UNIT000008,0,đ,true,true,
P006875-V1,UNIT000001,0,đ,true,true,
P006875-V2,UNIT000003,0,đ,true,true,
P006875-V3,UNIT000008,0,đ,true,true,
P006876-V1,UNIT000001,0,đ,true,true,
P006876-V2,UNIT000003,0,đ,true,true,
P006876-V3,UNIT000008,0,đ,true,true,
P006877-V1,UNIT000001,0,đ,true,true,
P006877-V2,UNIT000003,0,đ,true,true,
P006877-V3,UNIT000008,0,đ,true,true,
P006878-V1,UNIT000001,0,đ,true,true,
P006878-V2,UNIT000003,0,đ,true,true,
P006878-V3,UNIT000008,0,đ,true,true,
P006879-V1,UNIT000001,0,đ,true,true,
P006879-V2,UNIT000003,0,đ,true,true,
P006879-V3,UNIT000008,0,đ,true,true,
P006880-V1,UNIT000001,0,đ,true,true,
P006880-V2,UNIT000003,0,đ,true,true,
P006880-V3,UNIT000008,0,đ,true,true,
P006881-V1,UNIT000001,0,đ,true,true,
P006881-V2,UNIT000003,0,đ,true,true,
P006881-V3,UNIT000008,0,đ,true,true,
P006882-V1,UNIT000001,0,đ,true,true,
P006882-V2,UNIT000016,0,đ,true,true,
P006883-V1,UNIT000001,0,đ,true,true,
P006883-V2,UNIT000016,0,đ,true,true,
P006884-V1,UNIT000002,0,đ,true,true,
P006885-V1,UNIT000001,0,đ,true,true,
P006885-V2,UNIT000003,0,đ,true,true,
P006885-V3,UNIT000008,0,đ,true,true,
P006886-V1,UNIT000001,0,đ,true,true,
P006886-V2,UNIT000003,0,đ,true,true,
P006886-V3,UNIT000008,0,đ,true,true,
P006887-V1,UNIT000001,0,đ,true,true,
P006887-V2,UNIT000003,0,đ,true,true,
P006887-V3,UNIT000008,0,đ,true,true,
P006888-V1,UNIT000001,0,đ,true,true,
P006888-V2,UNIT000003,0,đ,true,true,
P006888-V3,UNIT000008,0,đ,true,true,
P006889-V1,UNIT000001,0,đ,true,true,
P006889-V2,UNIT000003,0,đ,true,true,
P006889-V3,UNIT000008,0,đ,true,true,
P006890-V1,UNIT000001,0,đ,true,true,
P006890-V2,UNIT000003,0,đ,true,true,
P006890-V3,UNIT000008,0,đ,true,true,
P006891-V1,UNIT000001,0,đ,true,true,
P006891-V2,UNIT000003,0,đ,true,true,
P006891-V3,UNIT000008,0,đ,true,true,
P006892-V1,UNIT000001,0,đ,true,true,
P006892-V2,UNIT000003,0,đ,true,true,
P006892-V3,UNIT000008,0,đ,true,true,
P006893-V1,UNIT000001,0,đ,true,true,
P006893-V2,UNIT000003,0,đ,true,true,
P006893-V3,UNIT000008,0,đ,true,true,
P006894-V1,UNIT000001,0,đ,true,true,
P006894-V2,UNIT000003,0,đ,true,true,
P006894-V3,UNIT000008,0,đ,true,true,
P006895-V1,UNIT000001,0,đ,true,true,
P006895-V2,UNIT000016,0,đ,true,true,
P006896-V1,UNIT000001,0,đ,true,true,
P006896-V2,UNIT000003,0,đ,true,true,
P006896-V3,UNIT000008,0,đ,true,true,
P006897-V1,UNIT000001,0,đ,true,true,
P006897-V2,UNIT000003,0,đ,true,true,
P006897-V3,UNIT000008,0,đ,true,true,
P006898-V1,UNIT000001,0,đ,true,true,
P006898-V2,UNIT000003,0,đ,true,true,
P006898-V3,UNIT000008,0,đ,true,true,
P006899-V1,UNIT000001,0,đ,true,true,
P006899-V2,UNIT000003,0,đ,true,true,
P006899-V3,UNIT000008,0,đ,true,true,
P006900-V1,UNIT000001,0,đ,true,true,
P006900-V2,UNIT000003,0,đ,true,true,
P006900-V3,UNIT000008,0,đ,true,true,
P006901-V1,UNIT000001,0,đ,true,true,
P006901-V2,UNIT000003,0,đ,true,true,
P006901-V3,UNIT000008,0,đ,true,true,
P006902-V1,UNIT000001,0,đ,true,true,
P006902-V2,UNIT000003,0,đ,true,true,
P006902-V3,UNIT000008,0,đ,true,true,
P006903-V1,UNIT000001,0,đ,true,true,
P006903-V2,UNIT000008,0,đ,true,true,
P006904-V1,UNIT000001,0,đ,true,true,
P006904-V2,UNIT000003,0,đ,true,true,
P006904-V3,UNIT000008,0,đ,true,true,
P006905-V1,UNIT000001,0,đ,true,true,
P006905-V2,UNIT000003,0,đ,true,true,
P006905-V3,UNIT000008,0,đ,true,true,
P006906-V1,UNIT000001,0,đ,true,true,
P006906-V2,UNIT000003,0,đ,true,true,
P006906-V3,UNIT000008,0,đ,true,true,
P006907-V1,UNIT000001,0,đ,true,true,
P006907-V2,UNIT000003,0,đ,true,true,
P006907-V3,UNIT000008,0,đ,true,true,
P006908-V1,UNIT000001,0,đ,true,true,
P006908-V2,UNIT000003,0,đ,true,true,
P006908-V3,UNIT000008,0,đ,true,true,
P006909-V1,UNIT000001,0,đ,true,true,
P006909-V2,UNIT000003,0,đ,true,true,
P006909-V3,UNIT000008,0,đ,true,true,
P006910-V1,UNIT000001,0,đ,true,true,
P006910-V2,UNIT000003,0,đ,true,true,
P006910-V3,UNIT000008,0,đ,true,true,
P006911-V1,UNIT000001,0,đ,true,true,
P006911-V2,UNIT000003,0,đ,true,true,
P006911-V3,UNIT000008,0,đ,true,true,
P006912-V1,UNIT000001,0,đ,true,true,
P006912-V2,UNIT000003,0,đ,true,true,
P006912-V3,UNIT000008,0,đ,true,true,
P006913-V1,UNIT000001,0,đ,true,true,
P006913-V2,UNIT000003,0,đ,true,true,
P006913-V3,UNIT000008,0,đ,true,true,
P006914-V1,UNIT000001,0,đ,true,true,
P006914-V2,UNIT000003,0,đ,true,true,
P006914-V3,UNIT000008,0,đ,true,true,
P006915-V1,UNIT000001,0,đ,true,true,
P006915-V2,UNIT000003,0,đ,true,true,
P006915-V3,UNIT000008,0,đ,true,true,
P006916-V1,UNIT000001,0,đ,true,true,
P006916-V2,UNIT000003,0,đ,true,true,
P006916-V3,UNIT000008,0,đ,true,true,
P006917-V1,UNIT000001,0,đ,true,true,
P006917-V2,UNIT000003,0,đ,true,true,
P006917-V3,UNIT000008,0,đ,true,true,
P006918-V1,UNIT000001,0,đ,true,true,
P006918-V2,UNIT000003,0,đ,true,true,
P006918-V3,UNIT000008,0,đ,true,true,
P006919-V1,UNIT000001,0,đ,true,true,
P006919-V2,UNIT000003,0,đ,true,true,
P006919-V3,UNIT000008,0,đ,true,true,
P006920-V1,UNIT000001,0,đ,true,true,
P006920-V2,UNIT000003,0,đ,true,true,
P006920-V3,UNIT000008,0,đ,true,true,
P006921-V1,UNIT000001,0,đ,true,true,
P006921-V2,UNIT000016,0,đ,true,true,
P006922-V1,UNIT000001,0,đ,true,true,
P006922-V2,UNIT000003,0,đ,true,true,
P006922-V3,UNIT000008,0,đ,true,true,
P006923-V1,UNIT000001,0,đ,true,true,
P006923-V2,UNIT000003,0,đ,true,true,
P006923-V3,UNIT000008,0,đ,true,true,
P006924-V1,UNIT000001,0,đ,true,true,
P006924-V2,UNIT000003,0,đ,true,true,
P006924-V3,UNIT000008,0,đ,true,true,
P006925-V1,UNIT000001,0,đ,true,true,
P006925-V2,UNIT000003,0,đ,true,true,
P006925-V3,UNIT000008,0,đ,true,true,
P006926-V1,UNIT000001,0,đ,true,true,
P006926-V2,UNIT000003,0,đ,true,true,
P006926-V3,UNIT000008,0,đ,true,true,
P006927-V1,UNIT000001,0,đ,true,true,
P006927-V2,UNIT000003,0,đ,true,true,
P006927-V3,UNIT000008,0,đ,true,true,
P006928-V1,UNIT000001,0,đ,true,true,
P006928-V2,UNIT000016,0,đ,true,true,
P006929-V1,UNIT000001,0,đ,true,true,
P006929-V2,UNIT000003,0,đ,true,true,
P006929-V3,UNIT000008,0,đ,true,true,
P006930-V1,UNIT000001,0,đ,true,true,
P006930-V2,UNIT000003,0,đ,true,true,
P006930-V3,UNIT000008,0,đ,true,true,
P006931-V1,UNIT000001,0,đ,true,true,
P006931-V2,UNIT000016,0,đ,true,true,
P006932-V1,UNIT000001,0,đ,true,true,
P006932-V2,UNIT000003,0,đ,true,true,
P006932-V3,UNIT000008,0,đ,true,true,
P006933-V1,UNIT000001,0,đ,true,true,
P006933-V2,UNIT000003,0,đ,true,true,
P006933-V3,UNIT000008,0,đ,true,true,
P006934-V1,UNIT000001,0,đ,true,true,
P006934-V2,UNIT000003,0,đ,true,true,
P006934-V3,UNIT000008,0,đ,true,true,
P006935-V1,UNIT000001,0,đ,true,true,
P006935-V2,UNIT000003,0,đ,true,true,
P006935-V3,UNIT000008,0,đ,true,true,
P006936-V1,UNIT000001,0,đ,true,true,
P006936-V2,UNIT000003,0,đ,true,true,
P006936-V3,UNIT000008,0,đ,true,true,
P006937-V1,UNIT000001,0,đ,true,true,
P006937-V2,UNIT000003,0,đ,true,true,
P006937-V3,UNIT000008,0,đ,true,true,
P006938-V1,UNIT000001,0,đ,true,true,
P006938-V2,UNIT000003,0,đ,true,true,
P006938-V3,UNIT000008,0,đ,true,true,
P006939-V1,UNIT000001,0,đ,true,true,
P006939-V2,UNIT000003,0,đ,true,true,
P006939-V3,UNIT000008,0,đ,true,true,
P006940-V1,UNIT000001,0,đ,true,true,
P006940-V2,UNIT000016,0,đ,true,true,
P006941-V1,UNIT000001,0,đ,true,true,
P006941-V2,UNIT000003,0,đ,true,true,
P006941-V3,UNIT000008,0,đ,true,true,
P006942-V1,UNIT000001,0,đ,true,true,
P006942-V2,UNIT000003,0,đ,true,true,
P006942-V3,UNIT000008,0,đ,true,true,
P006943-V1,UNIT000001,0,đ,true,true,
P006943-V2,UNIT000003,0,đ,true,true,
P006943-V3,UNIT000008,0,đ,true,true,
P006944-V1,UNIT000001,0,đ,true,true,
P006944-V2,UNIT000016,0,đ,true,true,
P006945-V1,UNIT000001,0,đ,true,true,
P006945-V2,UNIT000016,0,đ,true,true,
P006946-V1,UNIT000001,0,đ,true,true,
P006946-V2,UNIT000003,0,đ,true,true,
P006946-V3,UNIT000008,0,đ,true,true,
P006947-V1,UNIT000001,0,đ,true,true,
P006947-V2,UNIT000003,0,đ,true,true,
P006947-V3,UNIT000008,0,đ,true,true,
P006948-V1,UNIT000001,0,đ,true,true,
P006948-V2,UNIT000003,0,đ,true,true,
P006948-V3,UNIT000008,0,đ,true,true,
P006949-V1,UNIT000001,0,đ,true,true,
P006949-V2,UNIT000003,0,đ,true,true,
P006949-V3,UNIT000008,0,đ,true,true,
P006950-V1,UNIT000001,0,đ,true,true,
P006950-V2,UNIT000003,0,đ,true,true,
P006950-V3,UNIT000008,0,đ,true,true,
P006951-V1,UNIT000001,0,đ,true,true,
P006951-V2,UNIT000003,0,đ,true,true,
P006951-V3,UNIT000008,0,đ,true,true,
P006952-V1,UNIT000001,0,đ,true,true,
P006952-V2,UNIT000003,0,đ,true,true,
P006952-V3,UNIT000008,0,đ,true,true,
P006953-V1,UNIT000001,0,đ,true,true,
P006953-V2,UNIT000003,0,đ,true,true,
P006953-V3,UNIT000008,0,đ,true,true,
P006954-V1,UNIT000001,0,đ,true,true,
P006954-V2,UNIT000003,0,đ,true,true,
P006954-V3,UNIT000008,0,đ,true,true,
P006955-V1,UNIT000001,0,đ,true,true,
P006955-V2,UNIT000003,0,đ,true,true,
P006955-V3,UNIT000008,0,đ,true,true,
P006956-V1,UNIT000001,0,đ,true,true,
P006956-V2,UNIT000003,0,đ,true,true,
P006956-V3,UNIT000008,0,đ,true,true,
P006957-V1,UNIT000001,0,đ,true,true,
P006957-V2,UNIT000003,0,đ,true,true,
P006957-V3,UNIT000008,0,đ,true,true,
P006958-V1,UNIT000001,0,đ,true,true,
P006958-V2,UNIT000003,0,đ,true,true,
P006958-V3,UNIT000008,0,đ,true,true,
P006959-V1,UNIT000001,0,đ,true,true,
P006959-V2,UNIT000014,0,đ,true,true,
P006960-V1,UNIT000002,0,đ,true,true,
P006961-V1,UNIT000001,0,đ,true,true,
P006961-V2,UNIT000003,0,đ,true,true,
P006961-V3,UNIT000008,0,đ,true,true,
P006962-V1,UNIT000001,0,đ,true,true,
P006962-V2,UNIT000016,0,đ,true,true,
P006963-V1,UNIT000002,0,đ,true,true,
P006964-V1,UNIT000001,0,đ,true,true,
P006964-V2,UNIT000003,0,đ,true,true,
P006964-V3,UNIT000008,0,đ,true,true,
P006965-V1,UNIT000001,0,đ,true,true,
P006965-V2,UNIT000003,0,đ,true,true,
P006965-V3,UNIT000008,0,đ,true,true,
P006966-V1,UNIT000001,0,đ,true,true,
P006966-V2,UNIT000016,0,đ,true,true,
P006967-V1,UNIT000001,0,đ,true,true,
P006967-V2,UNIT000003,0,đ,true,true,
P006967-V3,UNIT000008,0,đ,true,true,
P006968-V1,UNIT000001,0,đ,true,true,
P006968-V2,UNIT000003,0,đ,true,true,
P006968-V3,UNIT000008,0,đ,true,true,
P006969-V1,UNIT000001,0,đ,true,true,
P006969-V2,UNIT000003,0,đ,true,true,
P006969-V3,UNIT000008,0,đ,true,true,
P006970-V1,UNIT000001,0,đ,true,true,
P006970-V2,UNIT000003,0,đ,true,true,
P006970-V3,UNIT000008,0,đ,true,true,
P006971-V1,UNIT000001,0,đ,true,true,
P006971-V2,UNIT000003,0,đ,true,true,
P006971-V3,UNIT000008,0,đ,true,true,
P006972-V1,UNIT000001,0,đ,true,true,
P006972-V2,UNIT000003,0,đ,true,true,
P006972-V3,UNIT000008,0,đ,true,true,
P006973-V1,UNIT000001,0,đ,true,true,
P006973-V2,UNIT000003,0,đ,true,true,
P006973-V3,UNIT000008,0,đ,true,true,
P006974-V1,UNIT000001,0,đ,true,true,
P006974-V2,UNIT000003,0,đ,true,true,
P006974-V3,UNIT000008,0,đ,true,true,
P006975-V1,UNIT000001,0,đ,true,true,
P006975-V2,UNIT000003,0,đ,true,true,
P006975-V3,UNIT000008,0,đ,true,true,
P006976-V1,UNIT000001,0,đ,true,true,
P006976-V2,UNIT000003,0,đ,true,true,
P006976-V3,UNIT000008,0,đ,true,true,
P006977-V1,UNIT000001,0,đ,true,true,
P006977-V2,UNIT000003,0,đ,true,true,
P006977-V3,UNIT000008,0,đ,true,true,
P006978-V1,UNIT000001,0,đ,true,true,
P006978-V2,UNIT000003,0,đ,true,true,
P006978-V3,UNIT000008,0,đ,true,true,
P006979-V1,UNIT000001,0,đ,true,true,
P006979-V2,UNIT000003,0,đ,true,true,
P006979-V3,UNIT000008,0,đ,true,true,
P006980-V1,UNIT000001,0,đ,true,true,
P006980-V2,UNIT000003,0,đ,true,true,
P006980-V3,UNIT000008,0,đ,true,true,
P006981-V1,UNIT000001,0,đ,true,true,
P006981-V2,UNIT000003,0,đ,true,true,
P006981-V3,UNIT000008,0,đ,true,true,
P006982-V1,UNIT000001,0,đ,true,true,
P006982-V2,UNIT000003,0,đ,true,true,
P006982-V3,UNIT000008,0,đ,true,true,
P006983-V1,UNIT000001,0,đ,true,true,
P006983-V2,UNIT000003,0,đ,true,true,
P006983-V3,UNIT000008,0,đ,true,true,
P006984-V1,UNIT000001,0,đ,true,true,
P006984-V2,UNIT000003,0,đ,true,true,
P006984-V3,UNIT000008,0,đ,true,true,
P006985-V1,UNIT000001,0,đ,true,true,
P006985-V2,UNIT000003,0,đ,true,true,
P006985-V3,UNIT000008,0,đ,true,true,
P006986-V1,UNIT000001,0,đ,true,true,
P006986-V2,UNIT000003,0,đ,true,true,
P006986-V3,UNIT000008,0,đ,true,true,
P006987-V1,UNIT000001,0,đ,true,true,
P006987-V2,UNIT000016,0,đ,true,true,
P006988-V1,UNIT000001,0,đ,true,true,
P006988-V2,UNIT000008,0,đ,true,true,
P006989-V1,UNIT000001,0,đ,true,true,
P006989-V2,UNIT000003,0,đ,true,true,
P006989-V3,UNIT000008,0,đ,true,true,
P006990-V1,UNIT000001,0,đ,true,true,
P006990-V2,UNIT000003,0,đ,true,true,
P006990-V3,UNIT000008,0,đ,true,true,
P006991-V1,UNIT000001,0,đ,true,true,
P006991-V2,UNIT000003,0,đ,true,true,
P006991-V3,UNIT000008,0,đ,true,true,
P006992-V1,UNIT000001,0,đ,true,true,
P006992-V2,UNIT000003,0,đ,true,true,
P006992-V3,UNIT000008,0,đ,true,true,
P006993-V1,UNIT000001,0,đ,true,true,
P006993-V2,UNIT000003,0,đ,true,true,
P006993-V3,UNIT000008,0,đ,true,true,
P006994-V1,UNIT000001,0,đ,true,true,
P006994-V2,UNIT000003,0,đ,true,true,
P006994-V3,UNIT000008,0,đ,true,true,
P006995-V1,UNIT000001,0,đ,true,true,
P006995-V2,UNIT000003,0,đ,true,true,
P006995-V3,UNIT000008,0,đ,true,true,
P006996-V1,UNIT000001,0,đ,true,true,
P006996-V2,UNIT000003,0,đ,true,true,
P006996-V3,UNIT000008,0,đ,true,true,
P006997-V1,UNIT000001,0,đ,true,true,
P006997-V2,UNIT000003,0,đ,true,true,
P006997-V3,UNIT000008,0,đ,true,true,
P006998-V1,UNIT000001,0,đ,true,true,
P006998-V2,UNIT000003,0,đ,true,true,
P006998-V3,UNIT000008,0,đ,true,true,
P006999-V1,UNIT000001,0,đ,true,true,
P006999-V2,UNIT000003,0,đ,true,true,
P006999-V3,UNIT000008,0,đ,true,true,
P007000-V1,UNIT000001,0,đ,true,true,
P007000-V2,UNIT000003,0,đ,true,true,
P007000-V3,UNIT000008,0,đ,true,true,
P007001-V1,UNIT000001,0,đ,true,true,
P007001-V2,UNIT000003,0,đ,true,true,
P007001-V3,UNIT000008,0,đ,true,true,
P007002-V1,UNIT000001,0,đ,true,true,
P007002-V2,UNIT000003,0,đ,true,true,
P007002-V3,UNIT000008,0,đ,true,true,
P007003-V1,UNIT000001,0,đ,true,true,
P007003-V2,UNIT000003,0,đ,true,true,
P007003-V3,UNIT000008,0,đ,true,true,
P007004-V1,UNIT000001,0,đ,true,true,
P007004-V2,UNIT000003,0,đ,true,true,
P007004-V3,UNIT000008,0,đ,true,true,
P007005-V1,UNIT000001,0,đ,true,true,
P007005-V2,UNIT000003,0,đ,true,true,
P007005-V3,UNIT000008,0,đ,true,true,
P007006-V1,UNIT000001,0,đ,true,true,
P007006-V2,UNIT000003,0,đ,true,true,
P007006-V3,UNIT000008,0,đ,true,true,
P007007-V1,UNIT000001,0,đ,true,true,
P007007-V2,UNIT000003,0,đ,true,true,
P007007-V3,UNIT000008,0,đ,true,true,
P007008-V1,UNIT000001,0,đ,true,true,
P007008-V2,UNIT000003,0,đ,true,true,
P007008-V3,UNIT000008,0,đ,true,true,
P007009-V1,UNIT000001,0,đ,true,true,
P007009-V2,UNIT000003,0,đ,true,true,
P007009-V3,UNIT000008,0,đ,true,true,
P007010-V1,UNIT000001,0,đ,true,true,
P007010-V2,UNIT000003,0,đ,true,true,
P007010-V3,UNIT000008,0,đ,true,true,
P007011-V1,UNIT000001,0,đ,true,true,
P007011-V2,UNIT000003,0,đ,true,true,
P007011-V3,UNIT000008,0,đ,true,true,
