product_code,ingredient_code,strength_value,strength_unit
P007094,ING003624,,
P007094,ING002377,,
P007094,ING004422,,
P007094,ING000145,,
P007094,ING004367,,
P007094,ING004423,,
P007094,ING004412,,
P007094,ING004424,,
P007094,ING004410,,
P007094,ING004425,,
P007094,ING000088,,
P007094,ING000368,,
P007094,ING001495,,
P007094,ING000293,,
P007094,ING000157,,
P007094,ING000089,,
P007094,ING001904,,
P007094,ING004402,,
P007094,ING003628,,
P007094,ING000235,,
P007094,ING004426,,
P007095,ING004362,,
P007095,ING000087,,
P007095,ING004427,,
P007095,ING004414,,
P007095,ING000138,,
P007095,ING004383,,
P007095,ING000052,,
P007095,ING004428,,
P007095,ING004415,,
P007095,ING004416,,
P007095,ING000193,,
P007095,ING000838,,
P007095,ING004410,,
P007095,ING004413,,
P007095,ING004429,,
P007095,ING004417,,
P007095,ING001904,,
P007095,ING000142,,
P007095,ING000157,,
P007095,ING000293,,
P007095,ING000089,,
P007095,ING000368,,
P007095,ING004424,,
P007095,ING004367,,
P007095,ING004430,,
P007096,ING004431,,
P007096,ING004374,,
P007096,ING001789,,
P007096,ING002749,,
P007096,ING004432,,
P007097,ING004433,,
P007097,ING000368,,
P007098,ING002760,,
P007098,ING004419,,
P007098,ING004420,,
P007098,ING001200,,
P007098,ING003628,,
P007098,ING003438,,
P007098,ING004434,,
P007099,ING004435,,
P007099,ING000089,,
P007099,ING004436,,
P007100,ING003672,,
P007100,ING003671,,
P007100,ING000053,,
P007100,ING004437,,
P007100,ING003646,,
P007100,ING003708,,
P007100,ING004354,,
P007100,ING004438,,
P007100,ING004349,,
P007100,ING000088,,
P007100,ING001495,,
P007100,ING000368,,
P007100,ING000157,,
P007100,ING000293,,
P007100,ING000089,,
P007100,ING004402,,
P007100,ING001567,,
P007100,ING004439,,
P007100,ING001904,,
P007100,ING000142,,
P007100,ING004440,,
P007100,ING004441,,
P007100,ING004442,,
P007100,ING004443,,
P007101,ING004444,,
P007101,ING000142,,
P007101,ING004445,,
P007102,ING000368,,
P007103,ING004446,,
P007103,ING004406,,
P007103,ING003671,,
P007104,ING000368,,
P007105,ING000142,,
P007105,ING004406,,
P007105,ING000368,,
P007106,ING004447,,
P007106,ING000142,,
P007106,ING000050,,
P007106,ING000235,,
P007107,ING004414,,
P007107,ING000084,,
P007107,ING000085,,
P007107,ING000293,,
P007107,ING000099,,
P007107,ING004448,,
P007107,ING000157,,
P007107,ING000089,,
P007107,ING000088,,
P007107,ING004449,,
P007107,ING000138,,
P007108,ING003621,,
P007108,ING003536,,
P007108,ING000133,,
P007108,ING004450,,
P007108,ING004451,,
P007108,ING004452,,
P007108,ING004453,,
P007108,ING004454,,
P007108,ING003626,,
P007109,ING000142,,
P007109,ING000065,,
P007110,ING001200,,
P007111,ING004455,,
P007111,ING000141,,
P007111,ING000089,,
P007112,ING000314,,
P007112,ING000052,,
P007112,ING000886,,
P007112,ING000368,,
P007112,ING001200,,
P007112,ING003234,,
P007112,ING000888,,
P007112,ING000293,,
P007112,ING000157,,
P007112,ING000089,,
P007112,ING001904,,
P007112,ING000890,,
P007112,ING000142,,
P007112,ING000235,,
P007113,ING000052,,
P007114,ING004456,,
P007114,ING000084,,
P007114,ING003630,,
P007114,ING004457,,
P007114,ING000886,,
P007114,ING001200,,
P007114,ING000157,,
P007114,ING003234,,
P007114,ING004378,,
P007114,ING000293,,
P007114,ING000089,,
P007114,ING002376,,
P007114,ING002375,,
P007114,ING004458,,
P007114,ING000235,,
P007115,ING001200,,
P007116,ING000052,,
P007116,ING000293,,
P007117,ING004459,,
P007117,ING000050,,
P007118,ING000307,,
P007118,ING003774,,
P007118,ING003234,,
P007118,ING000142,,
P007119,ING000253,,
P007119,ING004460,,
P007119,ING004239,,
P007119,ING000059,,
P007120,ING000252,,
P007120,ING003234,,
P007120,ING000089,,
P007120,ING001495,,
P007120,ING000293,,
P007120,ING000157,,
P007120,ING000088,,
P007120,ING003617,,
P007120,ING003699,,
P007120,ING000052,,
P007121,ING000157,,
P007121,ING000142,,
P007121,ING000088,,
P007121,ING000368,,
P007121,ING001495,,
P007121,ING000947,,
P007121,ING000089,,
P007121,ING000293,,
P007121,ING000890,,
P007121,ING000889,,
P007121,ING001158,,
P007121,ING000235,,
P007122,ING000142,,
P007122,ING000065,,
P007123,ING000235,,
P007123,ING001200,,
P007123,ING003234,,
P007123,ING000089,,
P007123,ING002375,,
P007123,ING002760,,
P007124,ING000307,,
P007124,ING003774,,
P007124,ING004080,,
P007124,ING002124,,
P007124,ING000052,,
P007124,ING004461,,
P007124,ING000886,,
P007124,ING001200,,
P007124,ING003234,,
P007124,ING000089,,
P007124,ING004378,,
P007124,ING003018,,
P007124,ING000368,,
P007124,ING000885,,
P007124,ING003621,,
P007124,ING002375,,
P007124,ING002376,,
P007124,ING002760,,
P007124,ING000889,,
P007124,ING004462,,
P007124,ING004393,,
P007124,ING002379,,
P007124,ING003628,,
P007124,ING000235,,
P007124,ING002749,,
P007125,ING001904,,
P007125,ING000052,,
P007125,ING000368,,
P007125,ING003234,,
P007126,ING004353,,
P007126,ING000142,,
P007127,ING003624,,
P007127,ING003536,,
P007128,ING000307,,
P007128,ING003774,,
P007128,ING000052,,
P007128,ING000368,,
P007128,ING000886,,
P007128,ING001200,,
P007128,ING003234,,
P007128,ING000089,,
P007128,ING000888,,
P007128,ING000157,,
P007128,ING000293,,
P007128,ING000257,,
P007128,ING002375,,
P007128,ING000890,,
P007128,ING004463,,
P007128,ING000889,,
P007128,ING004393,,
P007128,ING002379,,
P007128,ING000142,,
P007128,ING000235,,
P007128,ING003672,,
P007128,ING003671,,
P007129,ING004464,,
P007129,ING000142,,
P007129,ING000089,,
P007129,ING000235,,
P007129,ING003624,,
P007129,ING001200,,
P007129,ING002377,,
P007129,ING003234,,
P007129,ING003438,,
P007129,ING000157,,
P007129,ING000293,,
P007129,ING001495,,
P007129,ING000889,,
P007129,ING000088,,
P007129,ING002379,,
P007130,ING000065,,
P007130,ING000142,,
P007131,ING004406,,
P007132,ING004465,,
P007133,ING000142,,
P007133,ING000065,,
P007133,ING004466,,
P007133,ING004467,,
P007134,ING000142,,
P007134,ING000065,,
P007134,ING004444,,
P007135,ING004394,,
P007135,ING003628,,
P007135,ING000368,,
P007135,ING001904,,
P007135,ING004468,,
P007135,ING000157,,
P007135,ING000293,,
P007135,ING000089,,
P007135,ING000235,,
P007135,ING000886,,
P007136,ING000065,,
P007136,ING000142,,
P007137,ING001200,,
P007138,ING002760,,
P007138,ING000293,,
P007138,ING000157,,
P007138,ING000089,,
P007138,ING003234,,
P007138,ING003628,,
P007138,ING001200,,
P007138,ING000368,,
P007138,ING004393,,
P007138,ING000088,,
P007138,ING000235,,
P007138,ING000889,,
P007138,ING000888,,
P007138,ING000078,,
P007138,ING002375,,
P007138,ING002379,,
P007138,ING003671,,
P007138,ING000052,,
P007138,ING003620,,
P007138,ING004469,,
P007138,ING003672,,
P007139,ING001904,,
P007139,ING000157,,
P007139,ING000293,,
P007139,ING000089,,
P007139,ING000235,,
P007139,ING000142,,
P007139,ING000368,,
P007139,ING001793,,
P007139,ING000551,,
P007139,ING000890,,
P007139,ING002945,,
P007139,ING004470,,
P007139,ING003701,,
P007139,ING003702,,
P007139,ING001723,,
P007139,ING000079,,
P007139,ING000052,,
P007140,ING000812,,
P007140,ING003536,,
P007140,ING000889,,
P007140,ING004471,,
P007140,ING004472,,
P007140,ING004473,,
P007140,ING000890,,
P007140,ING000885,,
P007140,ING003321,,
P007140,ING001852,,
P007140,ING003621,,
P007140,ING004474,,
P007140,ING002746,,
P007140,ING004356,,
P007140,ING004475,,
P007140,ING001793,,
P007140,ING000891,,
P007140,ING004349,,
P007140,ING004447,,
P007140,ING003671,,
P007140,ING003672,,
P007141,ING004406,,
P007141,ING003671,,
P007142,ING000235,,
P007142,ING003530,,
P007142,ING000889,,
P007142,ING002379,,
P007142,ING003699,,
P007142,ING004476,,
P007142,ING002375,,
P007142,ING000157,,
P007142,ING000089,,
P007142,ING001904,,
P007142,ING002376,,
P007142,ING000888,,
P007142,ING001200,,
P007142,ING000088,,
P007142,ING000368,,
P007142,ING004477,,
P007142,ING003095,,
P007142,ING003234,,
P007143,ING001200,,
P007144,ING001200,,
P007144,ING004478,,
P007144,ING003584,,
P007144,ING004479,,
P007144,ING000099,,
P007144,ING002760,,
P007145,ING004447,,
P007145,ING000052,,
P007145,ING003626,,
P007145,ING002377,,
P007145,ING000886,,
P007145,ING000368,,
P007145,ING000888,,
P007145,ING003234,,
P007145,ING000293,,
P007145,ING000089,,
P007145,ING000157,,
P007145,ING004402,,
P007145,ING001904,,
P007145,ING003684,,
P007145,ING000889,,
P007145,ING002379,,
P007145,ING004393,,
P007145,ING004480,,
P007145,ING003685,,
P007145,ING000142,,
P007145,ING000235,,
P007146,ING003133,,
P007146,ING002124,,
P007146,ING001793,,
P007146,ING004474,,
P007146,ING000235,,
P007146,ING000089,,
P007146,ING000293,,
P007146,ING000157,,
P007146,ING000889,,
P007146,ING002760,,
P007147,ING000052,,
P007147,ING002740,,
P007147,ING004481,,
P007147,ING004482,,
P007147,ING004483,,
P007148,ING003774,,
P007148,ING000052,,
P007148,ING000210,,
P007148,ING003234,,
P007148,ING001200,,
P007148,ING000368,,
P007148,ING000886,,
P007148,ING001495,,
P007148,ING002376,,
P007148,ING000089,,
P007148,ING000157,,
P007148,ING002375,,
P007148,ING000293,,
P007148,ING001904,,
P007148,ING000890,,
P007148,ING002379,,
P007148,ING000889,,
P007148,ING000142,,
P007148,ING000235,,
P007149,ING000142,,
P007150,ING000065,,
P007150,ING000142,,
P007151,ING003104,,
P007151,ING000052,,
P007151,ING000886,,
P007151,ING000368,,
P007151,ING004378,,
P007151,ING000089,,
P007151,ING000293,,
P007151,ING000157,,
P007151,ING001904,,
P007151,ING002760,,
P007151,ING000889,,
P007151,ING000142,,
P007151,ING000235,,
P007152,ING004484,,
P007152,ING004485,,
P007152,ING004486,,
P007152,ING000095,,
P007152,ING000279,,
P007152,ING000274,,
P007152,ING004487,,
P007153,ING000052,,
P007153,ING003628,,
P007153,ING003234,,
P007153,ING002376,,
P007154,ING000210,,
P007154,ING000122,,
P007154,ING000059,,
P007154,ING000085,,
P007154,ING000115,,
P007154,ING004488,,
P007154,ING000368,,
P007154,ING001904,,
P007154,ING000157,,
P007154,ING000293,,
P007154,ING000089,,
P007154,ING000252,,
P007154,ING003699,,
P007155,ING004489,,
P007155,ING000088,,
P007155,ING003624,,
P007155,ING002377,,
P007155,ING000368,,
P007155,ING001495,,
P007155,ING000089,,
P007155,ING000157,,
P007155,ING000293,,
P007155,ING001200,,
P007155,ING003617,,
P007155,ING001904,,
P007155,ING000235,,
P007155,ING003628,,
P007155,ING003234,,
P007155,ING003699,,
P007155,ING000052,,
P007156,ING004490,,
P007157,ING003584,,
P007157,ING004491,,
P007157,ING000235,,
P007158,ING000052,,
P007158,ING000050,,
P007158,ING000756,,
P007158,ING000368,,
P007158,ING000088,,
P007158,ING001495,,
P007158,ING000089,,
P007158,ING000293,,
P007158,ING000157,,
P007158,ING001904,,
P007158,ING000142,,
P007158,ING000235,,
P007158,ING004445,,
P007159,ING004492,,
P007159,ING000059,,
P007159,ING004493,,
P007159,ING004494,,
P007159,ING004495,,
P007159,ING002732,,
P007159,ING000157,,
P007159,ING000478,,
P007159,ING000052,,
P007159,ING000142,,
P007159,ING000293,,
P007159,ING000089,,
P007159,ING000235,,
P007159,ING000217,,
P007160,ING004402,,
P007160,ING000886,,
P007160,ING004474,,
P007160,ING001904,,
P007160,ING000368,,
P007160,ING000235,,
P007160,ING000089,,
P007160,ING000293,,
P007160,ING000157,,
P007160,ING000052,,
P007160,ING004496,,
P007160,ING004497,,
P007161,ING004498,,
P007162,ING003234,,
P007163,ING004499,,
P007163,ING004500,,
P007163,ING004495,,
P007163,ING000052,,
P007163,ING000157,,
P007163,ING000293,,
P007163,ING000089,,
P007163,ING000235,,
P007163,ING000368,,
P007163,ING001904,,
P007163,ING004474,,
P007163,ING000886,,
P007163,ING004402,,
P007164,ING004362,,
P007164,ING002502,,
P007164,ING004501,,
P007164,ING000478,,
P007164,ING004502,,
P007164,ING000099,,
P007164,ING002124,,
P007164,ING004503,,
P007164,ING004237,,
P007164,ING004504,,
P007164,ING004505,,
P007164,ING003234,,
P007164,ING004365,,
P007164,ING000157,,
P007164,ING000235,,
P007164,ING000089,,
P007164,ING000293,,
P007164,ING000156,,
P007164,ING000142,,
P007164,ING004397,,
P007165,ING004490,,
P007165,ING002749,,
P007165,ING000368,,
P007166,ING004506,,
P007166,ING000050,,
P007166,ING000089,,
P007166,ING000157,,
P007166,ING000293,,
P007166,ING002760,,
P007166,ING000235,,
P007167,ING000089,,
P007167,ING000293,,
P007167,ING000157,,
P007167,ING000478,,
P007167,ING000050,,
P007167,ING000099,,
P007167,ING004479,,
P007167,ING003584,,
P007167,ING000140,,
P007167,ING003696,,
P007168,ING000059,,
P007169,ING000059,,
P007170,ING004507,,
P007170,ING003321,,
P007170,ING000293,,
P007170,ING001793,,
P007170,ING001852,,
P007170,ING000812,,
P007170,ING000903,,
P007170,ING000142,,
P007170,ING000368,,
P007170,ING000889,,
P007170,ING002760,,
P007170,ING004474,,
P007170,ING004356,,
P007170,ING003685,,
P007170,ING004351,,
P007170,ING004354,,
P007170,ING002377,,
P007170,ING002376,,
P007171,ING000142,,
P007171,ING000065,,
P007172,ING003774,,
P007172,ING000052,,
P007172,ING000210,,
P007172,ING003234,,
P007172,ING001200,,
P007172,ING000368,,
P007172,ING000886,,
P007172,ING001495,,
P007172,ING002376,,
P007172,ING000089,,
P007172,ING000157,,
P007172,ING002375,,
P007172,ING000293,,
P007172,ING001904,,
P007172,ING000890,,
P007172,ING002379,,
P007172,ING000889,,
P007172,ING000142,,
P007172,ING000235,,
P007173,ING004508,,
P007173,ING000052,,
P007173,ING004455,,
P007174,ING003621,,
P007174,ING004509,,
P007174,ING003536,,
P007174,ING000891,,
P007175,ING001904,,
P007175,ING003628,,
P007175,ING000368,,
P007175,ING000052,,
P007175,ING000157,,
P007175,ING000293,,
P007175,ING000088,,
P007175,ING001495,,
P007175,ING000089,,
P007175,ING000235,,
P007175,ING000889,,
P007175,ING002760,,
P007175,ING003624,,
P007175,ING002377,,
P007175,ING001200,,
P007175,ING003234,,
P007175,ING002376,,
P007175,ING002375,,
P007175,ING002379,,
P007175,ING004510,,
P007176,ING000947,,
P007176,ING000089,,
P007177,ING000052,,
P007177,ING000886,,
P007177,ING000947,,
P007177,ING000888,,
P007177,ING000235,,
P007177,ING000089,,
P007177,ING000157,,
P007177,ING000293,,
P007177,ING000890,,
P007178,ING003628,,
P007178,ING003234,,
P007178,ING000052,,
P007179,ING003696,,
P007179,ING004511,,
P007179,ING003648,,
P007179,ING004479,,
P007179,ING000099,,
P007180,ING000052,,
P007180,ING003774,,
P007180,ING000210,,
P007180,ING000088,,
P007180,ING001200,,
P007180,ING000368,,
P007180,ING000257,,
P007180,ING000089,,
P007180,ING000293,,
P007180,ING000157,,
P007180,ING003234,,
P007180,ING002375,,
P007180,ING003699,,
P007180,ING000889,,
P007180,ING002379,,
P007180,ING000142,,
P007180,ING000235,,
P007181,ING003584,,
P007181,ING003624,,
P007181,ING000368,,
P007181,ING003197,,
P007181,ING000089,,
P007181,ING000293,,
P007181,ING000157,,
P007182,ING003234,,
P007182,ING000314,,
P007182,ING000052,,
P007182,ING000886,,
P007182,ING001200,,
P007182,ING000368,,
P007182,ING000888,,
P007182,ING001904,,
P007182,ING000293,,
P007182,ING000157,,
P007182,ING002375,,
P007182,ING000890,,
P007182,ING004462,,
P007182,ING000142,,
P007182,ING000235,,
P007182,ING000089,,
P007183,ING003133,,
P007183,ING001200,,
P007183,ING004512,,
P007183,ING000157,,
P007183,ING000293,,
P007183,ING003177,,
P007183,ING001852,,
P007183,ING004441,,
P007183,ING000235,,
P007183,ING000142,,
P007183,ING003234,,
P007184,ING003536,,
P007184,ING004513,,
P007184,ING004376,,
P007184,ING004514,,
P007184,ING004515,,
P007185,ING004406,,
P007185,ING000056,,
P007185,ING000017,,
P007185,ING004516,,
P007185,ING000051,,
P007185,ING001860,,
P007185,ING000052,,
P007185,ING000222,,
P007185,ING004487,,
P007186,ING003536,,
P007186,ING004467,,
P007186,ING004517,,
P007186,ING004403,,
P007187,ING000059,,
P007187,ING000173,,
P007188,ING000052,,
P007188,ING002740,,
P007188,ING004481,,
P007188,ING004482,,
P007188,ING004483,,
P007189,ING000142,,
P007189,ING000368,,
P007190,ING000257,,
P007190,ING000368,,
P007190,ING000157,,
P007190,ING000293,,
P007190,ING000088,,
P007190,ING001495,,
P007190,ING000089,,
P007190,ING003617,,
P007190,ING000235,,
P007190,ING003628,,
P007190,ING001200,,
P007190,ING003620,,
P007190,ING002377,,
P007190,ING002376,,
P007190,ING004399,,
P007190,ING000511,,
P007190,ING003234,,
P007190,ING001158,,
P007190,ING004518,,
P007190,ING003699,,
P007190,ING000052,,
P007191,ING000252,,
P007191,ING000084,,
P007191,ING000478,,
P007191,ING000979,,
P007191,ING000006,,
P007191,ING000020,,
P007191,ING000018,,
P007191,ING000511,,
P007192,ING004519,,
P007193,ING004520,,
P007193,ING004521,,
P007193,ING004522,,
P007193,ING002735,,
P007193,ING002740,,
P007193,ING000052,,
P007194,ING003683,,
P007194,ING000556,,
P007194,ING003766,,
P007195,ING000891,,
P007195,ING003234,,
P007196,ING000140,,
P007196,ING004523,,
P007196,ING000052,,
P007197,ING004524,,
P007197,ING004525,,
P007197,ING004526,,
P007197,ING000050,,
P007197,ING002174,,
P007197,ING000368,,
P007197,ING000089,,
P007198,ING000052,,
P007198,ING000088,,
P007198,ING001495,,
P007198,ING000089,,
P007198,ING000293,,
P007198,ING000157,,
P007198,ING002760,,
P007198,ING000889,,
P007199,ING001200,,
P007199,ING000235,,
P007199,ING002760,,
P007200,ING000052,,
P007200,ING004481,,
P007201,ING000052,,
P007201,ING004527,,
P007202,ING004528,,
P007202,ING004529,,
P007202,ING004530,,
P007202,ING004531,,
P007203,ING000115,,
P007203,ING004532,,
P007203,ING004183,,
P007203,ING002768,,
P007203,ING003326,,
P007203,ING002752,,
P007203,ING002434,,
P007203,ING003663,,
P007203,ING004179,,
P007203,ING003324,,
P007203,ING000210,,
P007203,ING000284,,
P007203,ING003117,,
P007203,ING003667,,
P007203,ING003325,,
P007203,ING004177,,
P007203,ING003609,,
P007203,ING003116,,
P007203,ING003214,,
P007203,ING002728,,
P007203,ING000174,,
P007203,ING002756,,
P007204,ING004533,,
P007204,ING004534,,
P007204,ING004535,,
P007204,ING004536,,
P007204,ING003695,,
P007204,ING004537,,
P007204,ING002760,,
P007204,ING003234,,
P007204,ING000275,,
P007204,ING004538,,
P007205,ING004539,,
P007205,ING004200,,
P007205,ING000252,,
P007205,ING004540,,
P007206,ING004539,,
P007206,ING004541,,
P007206,ING004542,,
P007206,ING004543,,
P007206,ING004544,,
P007206,ING004545,,
P007206,ING004546,,
P007206,ING004547,,
P007206,ING004548,,
P007206,ING004549,,
P007207,ING004550,,
P007207,ING000114,,
P007207,ING004551,,
P007207,ING002765,,
P007207,ING000115,,
P007208,ING004552,,
P007208,ING000368,,
P007208,ING000210,,
P007208,ING004069,,
P007208,ING004385,,
P007209,ING004553,,
P007209,ING000210,,
P007209,ING004184,,
P007209,ING004554,,
P007209,ING004555,,
P007210,ING004556,,
P007210,ING004459,,
P007210,ING004557,,
P007210,ING004558,,
P007211,ING004559,,
P007211,ING004560,,
P007211,ING004561,,
P007211,ING004562,,
P007212,ING003540,,
P007212,ING004563,,
P007212,ING004383,,
P007212,ING004564,,
P007212,ING004565,,
P007212,ING004566,,
P007212,ING003528,,
P007212,ING002853,,
P007212,ING004492,,
P007212,ING004425,,
P007212,ING001905,,
P007212,ING004429,,
P007212,ING004567,,
P007212,ING001686,,
P007212,ING004568,,
P007212,ING004447,,
P007213,ING004569,,
P007213,ING004570,,
P007214,ING004571,,
P007214,ING000006,,
P007214,ING004572,,
P007214,ING000368,,
P007214,ING004552,,
P007215,ING004573,,
P007215,ING004574,,
P007215,ING004575,,
P007215,ING001370,,
P007215,ING002034,,
P007215,ING004576,,
P007215,ING004577,,
P007215,ING004578,,
P007215,ING003706,,
P007215,ING000307,,
P007216,ING000368,,
P007216,ING004552,,
P007217,ING004528,,
P007217,ING004529,,
P007217,ING004530,,
P007217,ING004531,,
P007218,ING004579,,
P007218,ING004580,,
P007218,ING003228,,
P007219,ING004581,,
P007219,ING004582,,
P007219,ING004199,,
P007219,ING004200,,
P007219,ING004583,,
P007219,ING004584,,
P007219,ING002738,,
P007219,ING004585,,
P007219,ING004586,,
P007220,ING004587,,
P007220,ING004588,,
P007220,ING000116,,
P007221,ING002773,,
P007221,ING000284,,
P007221,ING002434,,
P007221,ING000509,,
P007221,ING000210,,
P007221,ING004566,,
P007221,ING000368,,
P007221,ING004589,,
P007221,ING002728,,
P007222,ING003243,,
P007222,ING004590,,
P007222,ING002177,,
P007222,ING001660,,
P007222,ING004271,,
P007223,ING000252,,
P007223,ING003243,,
P007223,ING000225,,
P007223,ING002316,,
P007223,ING004271,,
P007224,ING004562,,
P007224,ING000368,,
P007224,ING001860,,
P007224,ING000928,,
P007224,ING000017,,
P007225,ING004591,,
P007225,ING004592,,
P007225,ING004593,,
P007225,ING004594,,
P007225,ING004595,,
P007225,ING004596,,
P007225,ING004597,,
P007226,ING004598,,
P007226,ING003730,,
P007226,ING004599,,
P007226,ING004600,,
P007226,ING004349,,
P007226,ING004462,,
P007226,ING000235,,
P007226,ING001904,,
P007227,ING003228,,
P007227,ING004580,,
P007227,ING004579,,
P007228,ING000252,,
P007228,ING004601,,
P007228,ING000851,,
P007228,ING000142,,
P007228,ING000138,,
P007228,ING000284,,
P007228,ING002773,,
P007228,ING002728,,
P007228,ING002434,,
P007229,ING004552,,
P007230,ING004553,,
P007230,ING000210,,
P007230,ING004184,,
P007230,ING004554,,
P007230,ING004555,,
P007231,ING004602,,
P007231,ING004410,,
P007231,ING000157,,
P007231,ING000293,,
P007231,ING000089,,
P007231,ING000235,,
P007232,ING004603,,
P007232,ING004592,,
P007232,ING003556,,
P007232,ING004604,,
P007232,ING001958,,
P007232,ING004605,,
P007232,ING004606,,
P007232,ING000210,,
P007232,ING000368,,
P007233,ING004349,,
P007233,ING004474,,
P007233,ING004607,,
P007233,ING004608,,
P007233,ING000052,,
P007233,ING004352,,
P007233,ING004609,,
P007233,ING004610,,
P007233,ING003321,,
P007233,ING000885,,
P007233,ING003025,,
P007233,ING002124,,
P007233,ING004611,,
P007233,ING004612,,
P007233,ING002738,,
P007233,ING004402,,
P007233,ING003684,,
P007233,ING004471,,
P007233,ING000889,,
P007233,ING000812,,
P007233,ING001793,,
P007234,ING004613,,
P007234,ING004614,,
P007234,ING004615,,
P007234,ING004094,,
P007234,ING004616,,
P007234,ING004617,,
P007234,ING004618,,
P007234,ING004619,,
P007234,ING004620,,
P007235,ING004621,,
P007235,ING004622,,
P007235,ING004623,,
P007235,ING000059,,
P007235,ING004183,,
P007235,ING002502,,
P007235,ING000050,,
P007236,ING001430,,
P007236,ING004624,,
P007236,ING000252,,
P007237,ING004625,,
P007237,ING004626,,
P007237,ING002443,,
P007237,ING004627,,
P007237,ING004628,,
P007238,ING004629,,
P007238,ING004630,,
P007239,ING000252,,
P007239,ING004631,,
P007239,ING004632,,
P007239,ING000139,,
P007239,ING004633,,
P007239,ING001661,,
P007239,ING004271,,
P007240,ING002377,,
P007240,ING000099,,
P007240,ING004634,,
P007240,ING000225,,
P007240,ING002765,,
P007240,ING000252,,
P007241,ING004613,,
P007241,ING004635,,
P007241,ING004080,,
P007241,ING004636,,
P007241,ING004637,,
P007241,ING001903,,
P007241,ING004620,,
P007241,ING000252,,
P007241,ING004614,,
P007241,ING004616,,
P007242,ING004562,,
P007243,ING001495,,
P007243,ING000089,,
P007243,ING003234,,
P007243,ING004638,,
P007243,ING000099,,
P007243,ING004639,,
P007243,ING004640,,
P007244,ING004641,,
P007244,ING000052,,
P007244,ING000556,,
P007244,ING004642,,
P007244,ING004643,,
P007244,ING004644,,
P007245,ING004371,,
P007245,ING000276,,
P007245,ING004645,,
P007245,ING001904,,
P007245,ING002747,,
P007245,ING004646,,
P007245,ING001341,,
P007246,ING004519,,
P007246,ING004647,,
P007246,ING000276,,
P007246,ING004645,,
P007247,ING004645,,
P007247,ING000276,,
P007248,ING002375,,
P007248,ING003234,,
P007248,ING000070,,
P007248,ING004552,,
P007248,ING004647,,
P007248,ING001904,,
P007248,ING000276,,
P007248,ING000441,,
P007248,ING004648,,
P007248,ING004649,,
P007248,ING001603,,
P007248,ING000133,,
P007249,ING004650,,
P007250,ING004651,,
P007251,ING004652,,
P007251,ING004525,,
P007251,ING004653,,
P007252,ING001904,,
P007252,ING000257,,
P007252,ING000368,,
P007252,ING000293,,
P007252,ING000947,,
P007252,ING000276,,
P007252,ING004654,,
P007253,ING001860,,
P007253,ING004655,,
P007253,ING004656,,
P007253,ING004657,,
P007253,ING004658,,
P007253,ING004659,,
P007253,ING004660,,
P007253,ING004661,,
P007253,ING004662,,
P007253,ING004663,,
P007253,ING004664,,
P007254,ING000252,,
P007254,ING001158,,
P007254,ING000368,,
P007254,ING000891,,
P007254,ING004665,,
P007254,ING000276,,
P007254,ING000947,,
P007255,ING004666,,
P007255,ING002194,,
P007255,ING002195,,
P007255,ING000973,,
P007255,ING003534,,
P007255,ING004237,,
P007255,ING000099,,
P007255,ING004667,,
P007255,ING004668,,
P007255,ING000088,,
P007255,ING003696,,
P007255,ING003546,,
P007255,ING000050,,
P007255,ING001495,,
P007255,ING000157,,
P007255,ING000293,,
P007255,ING000089,,
P007255,ING003644,,
P007256,ING004669,,
P007256,ING000084,,
P007256,ING000145,,
P007256,ING004427,,
P007256,ING000341,,
P007256,ING004670,,
P007256,ING004671,,
P007256,ING004417,,
P007256,ING000193,,
P007256,ING000052,,
P007256,ING001904,,
P007256,ING003628,,
P007256,ING000157,,
P007256,ING000293,,
P007256,ING000089,,
P007256,ING000235,,
P007256,ING000156,,
P007256,ING004402,,
P007256,ING004468,,
P007256,ING000368,,
P007256,ING004672,,
P007256,ING004673,,
P007257,ING002195,,
P007257,ING002194,,
P007257,ING002193,,
P007258,ING004674,,
P007258,ING003584,,
P007258,ING000157,,
P007258,ING004675,,
P007258,ING004676,,
P007258,ING000050,,
P007258,ING004677,,
P007259,ING002193,,
P007260,ING000145,,
P007260,ING004678,,
P007260,ING004671,,
P007260,ING004679,,
P007261,ING003294,,
P007261,ING001140,,
P007261,ING004680,,
P007261,ING004681,,
P007261,ING004682,,
P007261,ING004683,,
P007261,ING004684,,
P007261,ING004685,,
P007261,ING004686,,
P007262,ING004687,,
P007262,ING000142,,
P007262,ING004688,,
P007262,ING002760,,
P007262,ING003672,,
P007262,ING000089,,
P007262,ING000293,,
P007262,ING003234,,
P007262,ING000157,,
P007262,ING003535,,
P007262,ING003774,,
P007262,ING003696,,
P007262,ING000163,,
P007262,ING003648,,
P007263,ING002194,,
P007263,ING002193,,
P007263,ING002195,,
P007263,ING000118,,
P007264,ING002193,,
P007264,ING002194,,
P007264,ING000118,,
P007265,ING000477,,
P007265,ING002728,,
P007265,ING000139,,
P007265,ING002787,,
P007265,ING002786,,
P007265,ING003143,,
P007265,ING002443,,
P007265,ING002731,,
P007265,ING004689,,
P007265,ING003188,,
P007266,ING000182,,
P007266,ING004495,,
P007266,ING004690,,
P007266,ING004691,,
P007266,ING004692,,
P007266,ING003152,,
P007266,ING001424,,
P007267,ING003364,,
P007267,ING004693,,
P007267,ING004694,,
P007267,ING004695,,
P007267,ING004696,,
P007267,ING004697,,
P007267,ING004698,,
P007268,ING004699,,
